类别,书名,作者,价格,出版社,商家,简介
青春爱情文学,满分恋爱公式完结套装（全2册）,淅和,63.12,敦煌文艺出版社,自营,新晋人气作家淅和校园群像代表作，网络原名《维持女配的尊严》。 文科天才VS理科学霸，学习小分队正式集结！ 晋江文学城高人气作品，21万收藏，4万评论。 实体新增全新番外《想见你》《去见你》。 内外双封设计，选用200g高阶映画特种纸印刷。内含8P精美彩插，选用100g纯质纸印刷，特邀知名画师绘制氛围感十足的场景，还原书中【操场陪跑】【生日拆礼物】【赏海边落日】【私奔跨年】等经典情节。 他是原世界里，唯一一个努力向温双沐靠近过的人，温双沐从没被人这么坚定地选择过。
青春爱情文学,可是，我想你,映漾/悦读纪,69.80,青岛出版社,自营,八年未见，我很想你。 映漾继《嗨，你的锅铲》后深情力作， 暴躁美女法医沈惊蛰vs斯文记者傲娇弟弟江立。 超甜互宠姐弟恋，新增独家出版番外！ 他想理直气壮地向沈惊蛰告白，等他终于挽回一切，并且有能力保护她的时候。
青春爱情文学,菲克老虎（全二册）,金呆了/酷威文化,62.80,致公出版社,自营,人气作者金呆了先婚后爱代表作 沉闷内敛 石墨 笨蛋美人 秦甦 暗恋成真/先孕后爱/熟男熟女 实体新增7500字独家番外《重获新生》。 随书附送场景海报、主角人设卡 2。 精美护封外包，内含上下两册。封面根据原文进行特别设计，选用200g高阶映画特种纸印刷。 她以为成人世界没有童话，但石墨让她相信，他们有，只是比童话故事书上吵了点儿。
青春爱情文学,罐装江先生,顾南西,85.00,重庆出版社,自营,编辑推荐： ★阅文集团白金作家顾南西继《笙笙予你》后又一暖心力作 ★全新修订完结版 随书附赠出书版独家番外 ★快手粉丝九十几万的大V画手BUG夏封面绘图 ★冷漠少女 傲娇公子 ★江织脚踏祥云，拉周徐纺出泥潭，赠她人间烟火与漫天的光
青春爱情文学,一粒红尘套装（全2册）,独木舟/博集天卷,80.00,湖南文艺出版社,自营,1.《一粒红尘》是畅销青春作家独木舟的长篇小说代表作，一部后青春时代的独家记忆。 2.青春岁月里必不可少的读物，可能是你的回忆，也可能有你的未来。滚滚红尘，这世间的确有它的污秽不不洁，但因为人间这点公平，所以我们才可以说，对于命运，我永不绝望。 3.《一粒红尘 昭觉：独家纪念版》和《一粒红尘II：乔楚》全新改版，大地纸封面设计，极简清新风格，重现经典品质，精致装帧，值得收藏。
青春爱情文学,一枝完结篇 绿山 双男主BE经典 宋野枝 易青巍 新增独家番外,暂无作者信息,25.80,长江出版社,酷威文化图书专营店,新生代作者绿山高口碑BE美学代表作！ 温柔年上 易青巍vs纯粹美好 宋野枝，能重逢的，会再重逢。 实体书新增一篇独家番外《没有见面的时刻》。 随书赠送 他的山 收藏卡、 一枝 纪念票、 搁浅 海报、 新年 海报。 内外双封设计，选用200g高阶映画特种纸印刷，【宋野枝的百宝箱】【玫瑰标本】【钢琴 小提琴合奏】等更多彩蛋等你来解锁。 8P精美彩插，选用100g纯质纸印刷，含【海风拥抱浪花】【他的山】【易青巍的钢琴】【作者印签】等诸多细节。 你是太阳底下，我的薄薄一层雾。
青春爱情文学,入池（网络原名：不要在垃圾桶里捡男朋友） 人气作者骑鲸南去现象级爆款作品重磅上市 新增独家番外《杨白华的悔》,骑鲸南去,45.20,江苏凤凰文艺出版社,博奥图书专营店,暂无简介
青春爱情文学,入池2 骑鲸南去 著 人气作者骑鲸南去现象级爆款作品重磅上市，新增独家番外《袁本善的悔》。★百亿积分，网络原名《不要在垃,骑鲸南去,46.20,江苏凤凰文艺出版社,博奥图书专营店,暂无简介
青春爱情文学,妙偶天成(全2册) 重庆出版社 冬天的柳叶 著 阅文白金作家冬天的柳叶经典代表作。主线全新修订，赠送出版独家番外。连载期,暂无作者信息,50.96,重庆出版社,7号书坊,暂无简介
青春爱情文学,一粒红尘昭觉(独家纪念版),独木舟,22.20,湖南文艺,博道图书专营店,暂无简介
青春爱情文学,银河之上的你（当当独家定制海报版）,叶非夜/魅丽文化,19.96,江苏凤凰文艺出版社,博奥图书专营店,暂无简介
青春爱情文学,一级律师（1-3套装小说木苏里未删减全套全球高考作家又一口碑之作纯爱双男主都市言情畅销小说书籍花火独家番外,暂无作者信息,82.00,江苏凤凰文艺出版社,博奥图书专营店,暂无简介
青春爱情文学,你好，金鱼先生 独家限量签名本,亚未,39.80,华文出版社,自营,▲1.作者亚未写作多年，是掌阅签约名家，重点推广对象，代表掌阅作家接受 央视采访，所有小说电子版排名皆在全网前十。 ▲2.亚未引领了一种都市言情的新派别，即 新都市言情小说 ，以泛都市为背景，讲述都市故事，治愈都市人心。本书即为新都市言情小说代表作，既有青春成长的疼痛，也有爱情纠葛的辗转，再加上亚未忧伤但清丽的文风，让这本书在同类都市言情小说显得独树一帜。 ▲3.本书很治愈，不是童话，但有如童话般美好。所有的伤害和遗忘，在一如既往的爱和童话般美好结局面前，都消弭掉。 ▲4.作品影视化价值非常高，作家亚未的其他作品，如 《冬夜有微光》一经推出，就与影视公司达成合作，电视剧制作已启动 ，后期影视化可带动图书销售。 ▲5.内文精彩摘 她露出八颗牙齿的标准笑容： 我要你的全部，你的骨血、你的头发
青春爱情文学,独家记忆（《最好的我们》原班团队打造同名网剧，由张超、李婷婷等主演2019年1月14日爱奇艺独播）,木浮生/白马时光,23.00,百花洲文艺出版社,自营,★世界上Z美好的事情莫过于，我喜欢你的同时，刚好你也喜欢我。 ★超人气作家木浮生五年畅销口碑代表作 ★全面修订，揭晓全新故事结局，附送超值番外 ★随书赠送2017精美年历海报 重磅推荐： 《良言写意》：人气作家木浮生口碑成名作，读者公认深情温暖的言情经典。 《好想和你在一起》：超人气作家北倾期待度爆棚的甜蜜力作。当你出现的那一刻，我知道，爱情来了。
青春爱情文学,独家占有（全二册）（ 囚禁我的，不是你zui初给予的牢笼，而是那颗zui温柔炽热的心。）,丁墨/白马时光,43.00,百花洲文艺出版社,自营,◆畅销书作家、**2017年度十大影响力读书大V、IP影响力作者丁墨高口碑人气的星际幻想浪漫爱情经典力作。 ◆全新修订 新增超值小剧场 随书附赠 2018 年日历海报 明信片 ◆囚禁我的，不是你 Z 初给予的牢笼，而是那颗 Z 温柔炽热的心。 重磅推荐： 《他与月光为邻》：他们的爱，穿越星河，跳过光年，在时空终极燃烧。 《枭宠》：狠厉不羁的星际联盟指挥官 VS 战凰号 wei 一的 小野猫 飞行员。宠溺指数五颗星，霸道指数七颗星！ 《他来了请闭眼之暗粼》：暗光粼粼，始终存在。他若终于归来，请从此闭上你在黑夜里含泪的双眼。
青春爱情文学,我们的独家记忆,Moqi,9.00,中国青年出版社,自营,记忆是一根缠绵的线 将执念的人牢牢拴在彼方已淡忘的指尖 温暖治愈破空力作，《爱情公寓》浪漫升级版 Moqi为你讲述240天同一屋檐下 霸道女与温情男嬉笑怒骂非主流独家恋爱故事 是毫不在意还是故作坚强？是真的浪漫还是一种伤害？ 某天再提起爱情 我们会不会就这样面对面坐着，变得安静 恋爱*珍贵的纪念物，是你留在我身上的，那些你对我，造成的改变。
青春爱情文学,独家星劫‖,荧之光,13.60,海南出版社,自营,暂无简介
青春爱情文学,独家星劫,荧之光,13.80,珠海出版社,自营,真实再现当红女星心酸成名路的青春残酷小说 缔造比《泡沫之夏》更痛彻心扉的娱乐圈爱情 《不得不爱》《醉清风》原唱著名歌星弦子真挚共鸣，亲笔作序看失身少女如何从卑贱女囚蜕变为超级影后
青春爱情文学,独家告别,花匠先生,17.10,江苏文艺出版社,自营,科幻言情脑洞大开，《独家占有》姐妹篇 你是我被流放至此睁开眼后见到的**个人。我希望等我离开这里时，*后见到的那个人，也是你。 “我不是人类的事，你不要随便对别人说！” 地球少女捡了一枚外星王子，从此噩梦不断 被监视被追杀，唯恐避之不及，却在他的霸道中收获温柔心意 “喂，不要我随便对别人说，你就不要随便变身啊！” 她为他取名苏难，意为自己的灾难，却没想到后来他真成了她心上的灾难。
青春爱情文学,独家占有Ⅱ,丁墨,17.10,百花洲文艺出版社,自营,婚后的甜蜜还没尝尽，他们就面临生离死别！ 她害怕、担心，不顾危险地多次时空转移，一心只为挽救穆弦的性命。 《独家占有》第二部强势来袭，随书还有超多别致番外！ 无论是死去，还是继续在毓里沉沦三千万年，都不会忘了你。我的妻子，我的华遥。
青春爱情文学,独家宠爱畅销集（套装共2册）,小醋/树小栖/大鱼文化,17.70,花山文艺出版社,自营,大鱼文化年度独家宠爱畅销集，《小爱无疆》 《把你宠成萌妹子》，6折惊喜特惠，全新包装，更具收藏价值！！ ★《小爱无疆》作者小醋，言情小说畅销作者，已出版《陌上花开缓缓爱》《非爱勿动》《御厨房里那些事儿》等多部作品，拥有稳定读者群。 ★《把你宠成萌妹子》作者树小栖，青春小说作者。代表作品《江湖*女演员》、《*千零一次告白》等，作品备受读者期待。 ★闷骚竹马进化成忠犬哈士奇，高调反扑青梅千金；腹黑御姐意外失忆，被高颜值总裁仇家宠成萌妹子。 ★都市言情，热销题材，文风轻松，故事清新逗趣，人物生动形象，情节甜入人心，适合不同年龄层读者。
青春爱情文学,独家甜蜜,米米拉,17.40,天津人民出版社,自营,暂无简介
青春爱情文学,【凤凰新华书店旗舰店】独家占有上下2册 他来了请闭眼作者丁墨作品 高口碑人气星际浪漫爱情力作,丁墨,37.67,百花洲文艺出版社,凤凰新华书店图书旗舰店,暂无简介
青春爱情文学,一粒红尘·昭觉：独家纪念版（新老版本随机发货）,独木舟,22.80,湖南文艺出版社,自营,《一粒红尘》是畅销青春作家独木舟的长篇小说代表作，一部后青春时代的独家记忆。纪念版增补全新番外，附赠精美别册，同名电视剧《一粒红尘》由吴奇隆、颖儿领衔主演，敬请期待。 滚滚红尘中，每个人都不过是一粒小小的尘埃，可对于命运，我们从不绝望。
青春爱情文学,你是我的独家记忆（独木舟作品）,独木舟,12.40,春风文艺出版社,自营,点击免费阅读更多章节：你是我的独家记忆
青春爱情文学,遇见你好高兴(独家宠爱01)轻寒著花山文艺出版社9787551134811,轻寒,13.63,花山文艺出版社,百特图书专营店,因为关淮，阮小冕梦想成为知名女鞋设计师。也因为关淮冷漠毒舌，阮小冕不仅失去面试机会，更遭遇了狗血淋头。没想到一次热心助人，就让关淮主动邀请她做自己的实习助理。她发誓讨厌他，他却毫无保留地教导她。她决心做他的好助理，他未发表的设计图却被故意曝光。唯有关淮相信她，并一力洗清了她的冤屈。她父亲车祸，是他陪她回家； 撷秀杯 高跟鞋设计大赛开启后，他不仅指导她参赛，更带她去意大利感受时尚，以完善设计稿 多么美好的事情，我遇见你。多么甜蜜的词句，你说我爱你。阮小冕按捺不住怦然心动，却更想成为*好的自己，骄傲地站在他身边
青春爱情文学,遇见你好高兴(独家宠爱01)轻寒著花山文艺出版社9787551134811,轻寒,10.13,花山文艺出版社,英典图书专营店,因为关淮，阮小冕梦想成为知名女鞋设计师。也因为关淮冷漠毒舌，阮小冕不仅失去面试机会，更遭遇了狗血淋头。没想到一次热心助人，就让关淮主动邀请她做自己的实习助理。她发誓讨厌他，他却毫无保留地教导她。她决心做他的好助理，他未发表的设计图却被故意曝光。唯有关淮相信她，并一力洗清了她的冤屈。她父亲车祸，是他陪她回家； 撷秀杯 高跟鞋设计大赛开启后，他不仅指导她参赛，更带她去意大利感受时尚，以完善设计稿 多么美好的事情，我遇见你。多么甜蜜的词句，你说我爱你。阮小冕按捺不住怦然心动，却更想成为*好的自己，骄傲地站在他身边
青春爱情文学,犹记斐然（当当独家限量签名版，随机发！顶级大神【天籁纸鸢】出道十年最值得一看再看的经典作品！）,天籁纸鸢/大鱼文化,20.50,中国文联出版社,自营,当当五星畅销/豆瓣三千长评/晋江六百万积分《犹记斐然》热销五周年经典珍藏版*大神【天籁纸鸢】出道十年*值得一看再看的经典作品惊艳千万读者的风流璧人 收获亿万眼泪的虐心古言与其车尘马足，高官厚禄，不如行扁舟，赏垂柳。笑看人生，一世风流。新增：五年沉淀全新修订 风流结局万字番外 古风画家容境手绘海报 纸大独白倾情自序
青春爱情文学,《婀娜王朝》作者独家签名本(含随机特签）,尤四姐,56.60,长江出版社,自营,1、 本作品为晋江当红 作者尤四姐继《潜鳞》《玄中魅》之后再一部口碑佳作 。该作在晋江文学网点击率超 180 万人次，书评近 2 万篇，网站积分达到 5 亿 6 千多。 2、 一个觊觎皇位的弄权女官 VS 计谋缜密的东宫太子 ，他们一个不解风情，意欲颠覆朝政，一个腹黑专宠，稳掌天下江山。相伴十年，斗智斗勇，*终家国两全，别样甜宠。 3、这本 架空历史宫廷爱情长篇小说 主要讲述了一对表面现实功利，其实内心潜藏对纯粹爱情的浪漫希冀的男女主人公的情感故事。他们在现实无奈的倾轧下，在面临亲情、安危、自我、人性等各种抉择的为难下，冲破层层阻碍，得到了圆满的结局。 4、 全书上下两册，大气 16 开，共 536 页，超值阅读享受！
青春爱情文学,木浮生作品集（套装共2册）：时光行者的你+独家记忆,木浮生,47.93,暂无出版商,自营,暂无简介
青春爱情文学,丁墨作品集（套装共四册）：乌云遇皎月+独家占有,丁墨,84.28,暂无出版商,自营,暂无简介
青春爱情文学,愿你迷路到我身旁+来得及+独家占有（全二册）,暂无作者信息,115.25,暂无出版商,自营,暂无简介
青春爱情文学,"夏有乔木 雅望天堂2 独家限量签名版（李敏镐,韩庚出演引热议，韩国知名导演亲自操刀，籽月小说改编同名电影全面开拍！201",籽月/大鱼文化,14.70,花山文艺出版社,自营,无数网友读者疯狂追捧的青春虐文神作！《致青春》制作班底重磅打造电影！籽月历时半年纵笔修订，新增番外 作者采访 夏木3试读！ 2010创作至今，引无数网友读者疯狂追捧的青春虐文神作！ 作者籽月时隔五年纵笔修订，刻画命运*悲底线！ 与赵薇，辛夷坞，郭敬明共同缅怀：我们 无法回头的年少！
青春爱情文学,"夏有乔木 雅望天堂1 独家限量签名版（李敏镐,韩庚出演引热议，韩国知名导演亲自操刀，籽月小说改编同名电影全面开拍！201",籽月/大鱼文化,14.70,花山文艺出版社,自营,无数网友读者疯狂追捧的青春虐文神作！《致青春》制作班底重磅打造电影！籽月历时半年纵笔修订，新增番外 作者采访 夏木3试读！ 2010创作至今，引无数网友读者疯狂追捧的青春虐文神作！ 作者籽月时隔五年纵笔修订，刻画命运*悲底线！ 与赵薇，辛夷坞共同缅怀：我们 无法回头的年少！
青春爱情文学,一万次心动3,一路烦花/魅丽文化,28.90,江苏凤凰文艺出版社,自营,程家庄园考核场 向秦苒宣战者无数 隽爷人前冷面人后温声细语： 你随便玩。 五分钟后 众人： 不来了不来了。 程隽： 我家夫人吗？她很普通的。 一路烦花 著 《夫人你马甲又掉了》 从此我无心恋战 只想为你摘星
青春爱情文学,青城未暖（当当网独家首发，新锐作家许烨虐伤青春小说。原以为，仅是游戏，却留了痕迹；才明白，错过亦是过错）现货发售,许烨,9.90,中国青年出版社,自营,原以为，仅是游戏，却留了痕迹 当爱的弦音，划上休止符 才明白，错过亦是过错 漫长时光交割，总有一种温暖让人泪流满面 新锐作家、独立音乐制作人许烨携同名主打歌 给你一个安静且美好的青春梦境 远隔关山，青城未暖 戏假情真，管它荒唐或荒芜
青春爱情文学,甜杏（嘴硬心热傲娇男vs软萌直球小可爱，甜文制造专家艾鱼甜蜜新作）,艾鱼/悦读纪,58.60,青岛出版社,自营,1.嘴硬心热傲娇猫系少年vs软萌直球可爱兔系列少女，可可爱爱、欢欢喜喜的治愈爱情。 2.甜文制造专家艾鱼甜蜜新作，高分暗恋文《藏夏》兄妹篇，网络原名《吻杏》 3. 我喜欢你。你要是也喜欢我，就过来抱我一下。 谁要抱你？ 一个吻随之落下来 我比喜欢还要喜欢你。 4.沈大论坛，某帖子250楼有人匿名回帖： 初杏能追到靳言洲估计也是因为近水楼台，所以才把月亮摘走了。 1314楼（10级计算机系靳言洲）： 近水楼台先得月的是我，她是被我摘到的月亮。 5.那个不善表达的少年，把爱意写在风铃上 你是我初的念想，亦是后的渴望。 6.新增独家番外四则，共2.2万字。随书赠送海报、书签、枫叶拍立得、靳言洲的求婚手写信、图书馆午睡折立卡。
青春爱情文学,小时代电影全记录（精装限量版）（当当全球独家发售，揭秘郭敬明拍摄《小时代》的幕后花絮！杨幂领衔倾情撰文！独家爆料杨幂、柯,郭敬明,99.80,长江文艺出版社,自营,《小时代电影全记录》独家揭秘郭敬明初次担任电影导演及编剧的郭敬明作品《小时代》拍摄幕后花絮； *世文化旗下作者李茜、猫某人全程跟踪记录电影《小时代》拍摄过程，用文字揭秘大银幕背后的秘密； 郭敬明撰文《小时代》电影导演笔记，书写首执导筒的深切感受； 杨幂、郭采洁、郭碧婷、谢依霖四位女主角联手撰文，风格迥异的文风为你解读不一样的《小时代》； 独家收录海量未曝光电影剧照、幕后花絮照，图文搭配，呈现视觉饕餮盛宴； 与平装版相比，精装版更是独家收录杨幂、柯震东、郭采洁等十位主演的深度采访；还有剧组未公开超大尺寸、高清晰度剧照、电影海报、现场花絮照；更有48款超豪华精美明信片*组合，24款一套随书附送。 相比平装版，精装版不仅仅在内容上有所增加，在装帧设计上，更加精美、华丽
青春爱情文学,忽而今夏+思念人之屋（套装组合买二赠一）当当独家赠送人海中经典佳作《钱多多嫁人记》,明前雨后,39.60,暂无出版商,自营,倾城之恋（买二赠一）（《忽尔今夏》《思念人之屋》套装合集。明前雨后经典作品系列。当当独家赠送人海中经典《钱多多嫁人记》）
青春爱情文学,只因从来都深爱（全三册）（当当独家）,公子衍/悦读纪,30.00,青岛出版社,自营,喜欢是你追我，爱是你一直追我，庄奈奈，你是喜欢我，还是爱我？ 喜欢？不对，爱 等等，为什么是我追你？ ●云起书院大神级作家公子衍*口碑力作，宠中带虐，超高点击，人气爆棚。 ●实体书首次独家赠送五千字甜蜜番外 ●精美双封，随书附赠：Q版、漫画版人物卡片 浪漫唯美海报 书签，有极好的收藏价值。
青春爱情文学,有生之年:落落时隔三年首次全程参与创作摄影图文集，当当独家赠送冰岛彩插笔记本,落落,37.50,长江文艺出版社,自营,#当当有礼# 校园女王 @落落430 全新创作图文集《有生之年》（两册装）圣诞如约而至！即日至12月25日，关注@当当读书汇 转发@ 3位好友晒出订单号，即**会得落落亲笔TO签《有生之年》一本（限15本）及亲笔签名冰岛明信片(限30张)！有生之年，与落落一同邂逅冰岛！ 《有生之年》编辑推荐：校园女王、《文艺风象》主编落落继《不朽》《须臾》《千秋》《万象》之后，蛰伏三年力推全新摄影图文集《有生之年》。全书一套两册，图文并茂，落笔生花，全书文字和图片全部为落落一手包办，亲力亲为。这部阔别三年的诚意之作延续了落落一贯干净纯粹的创作风格，又渗透进了独属于冰岛的一丝冷冽与寂静。她创造了一个独一无二的迥异于世俗的艺术世界，一个有冰川，有大海，有花朵，也有日月星辰的安宁王国。让我们跟着落落来进行一场难忘的冰岛之旅吧，走
青春爱情文学,尔本：治愈系小王子安东尼摄影图文集&日常随笔集，当当网赠送独家明信片+双封面海报,安东尼,46.80,长江文艺出版社,自营,《尔本》是安东尼的***摄影集，他与摄影师Harry用相机记录着生活中的一切：春天的模样、圣诞的街道、洁白的婚纱、新婚的喜悦、无边的海洋，等等。配以安东尼独具魅力的文字，体味不可能被复制的美好点滴。除了主打的摄影集以外，随书附赠一本收录了安东尼自2009年开始在网络上记载的日常心情随笔集。日常随笔集见证了他脚踏实地的人生，有时候读起来充满趣味，有时候领悟了人生的道理，内容有趣又充满感动。安东尼透过他的眼睛、手指、文字，与你分享着他内心蕴藏着的美好。
青春爱情文学,心眼1+2 印特签版 精装刷边双封磁吸盒重磅推出！独家赠品！,北南,84.66,广东旅游出版社,自营,《心眼1 2》》精装刷边双封磁吸盒重磅推出！新增 告白 语录明信片。随套装附赠两张Q版人物小卡。北南老师全新印特签。
青春爱情文学,"青春虐心名家三部曲(附青春同学录小册子1册,独家珍藏明信片(来自星星的你)7张)",暂无作者信息,61.80,花山文艺出版社,自营,导语_点评_推荐词
青春爱情文学,栀香如酥（古言大神【雪灵之】跨界巨作，神女香苏与魔君东天云独家大结局）,雪灵之,16.50,贵州人民出版社,自营,古言大神【雪灵之】跨界巨作 神女香苏与魔君东天云独家大结局 意绵绵，心有相思弦 指纤纤，衷曲复牵连 我此生从未如此爱过一人，不舍忘却，不舍怨恨
青春爱情文学,梧桐巷 当当特签版,宋澈不吃鱼/魅丽文化,31.00,江苏凤凰文艺出版社,自营,○新锐作者 宋澈不吃鱼 高口碑催泪虐心代表作！短篇首发知乎获赞8.5w，晋江单平台收藏6.6w。 ○单纯善良 宁婉vs 天才少年 宋清宴，循环救赎 青春疼痛 极致BE，无数读者含泪热荐！ ○我和宋清宴认识的那年，他十九岁。后来他死的那年，我十九岁。 ○装帧精美，内外双封，内含8P唯美彩插！高度还原书中名场面，值得收藏！ ○新增独家出版HE番外《过往》，讲述宁婉和宋清宴的心动往事。 ○随书附赠：宁婉日记页、宋清宴遗书、人生四格珍藏卡。
青春爱情文学,梦蝶庄生【当当网特签版】番茄9.8高分BE美学力作，网络原名：还剩三个月命请让我从容赴S,高卧北,29.20,江苏凤凰文艺出版社,自营,黑马作家高卧北，逆时空治愈救赎文！ 乐天派少女 苏雨蝶vs小草少年 庄子昂，一场跨越时空的双向爱恋。 实体书新增作者独家后记。 随书赠送时空卡、十九路公交车票、情侣火锅菜单。 封面采用200g特种纸，增添时空交错感。 你还有很长的路要走，而我只能到此为止了。 再见了，小蝴蝶。
青春爱情文学,女配就要为所欲为 作者亲签版 晋江金榜top强推言情大神林绵绵高分代表作 网络原名《豪门女配就要为所欲为》新增3000字,暂无作者信息,24.50,江苏凤凰文艺出版社,北配新华书店旗舰店,暂无简介
青春爱情文学,炮楼：晋江金牌大神级作家巫哲《撒野》之后，再掀百万粉丝追文狂潮！以细腻笔触，写尽悲欢离合。,巫哲/力潮文创,19.40,世界知识出版社,自营,晋江金榜大神级作家巫哲口碑之作，《少年绘》重磅连载一年。 继《撒野》之后，再掀百万粉丝追文狂潮！以细腻笔触，写尽悲欢离合！ 知名画师哎呀呀绘制封面、书内8p铜版纸彩色插图、赠品。精美设计，纸质优良。 相关好书：
青春爱情文学,文艺风象·穿搭之乐,落落/博集天卷,11.50,湖南文艺出版社,自营,★ 年度偶像女艺人、优质青春榜样张雪迎独家专访：整装待发，迎向新的挑战，时尚心得经验分享，教你轻松塑造明星款。 ★ 《甲马》作者默音访谈，分享创作灵感，写作是陪伴，是缠斗，是和自己的内心一起走向未知之地的冒险之旅。 ★ 时尚既是一种风格，也是一项拼命厮杀的事业。如何快速有效地判断什么值得买，什么应归类到可有可无行列，本期流行前沿时尚单品大盘点，让读者分分钟领会潮流感。 ★ 看剧学穿搭，《红楼梦》《花样年华》《埃及艳后》《蒂凡尼的早餐》《穿普拉达的女王》服装造型搭配，带读者碰触穿越时代的美。 ★ 传达一种高质量、高品质、高格调的生活方式，用*时尚的穿搭方法，让你成为内外兼修的真正女神。
青春爱情文学,玻璃心事(独家随书赠送价值200元金山游戏《仙侣奇缘Ⅱ》情缘卡，情侣可共同使用),彼岸花,11.50,文化艺术出版社,自营,新浪、搜狐原创**冠军书，赚取千万眼泪的超人气纯情之作。 魅力酷品出版，小小妮子策划。
青春爱情文学,意林全彩Color合订本2017年第4-6期（总第4卷）,席慕蓉/张佳玮/张小娴/刘墉/六神磊磊,11.50,吉林摄影出版社,自营,《意林 全彩Color》合订本，不仅有高颜值、好内涵、新技能，更首次集结6月刊、7月刊、8月刊三期杂志，让喜爱彩版的读者一次看个够，合订本厚达224页，超值定价17.80元。
青春爱情文学,文艺风·爱格时尚8月刊,爱格,8.80,湖南文艺出版社,自营,★本期《文艺风 爱格时尚》特别策划专题 歌颂者 ，采访到胡夏、陈意涵、简弘亦、白安四位《我是唱作人》中有出色表现的歌手，讲述他们创作过程中的收获和感悟，鼓励中国原创音乐蓬勃发展。 ★本期【独家采访】《动物管理局》中让人印象深刻的演员唐晓天。光影世界里，千人千面，唐晓天用出众的演技塑造出让人记忆深刻的角色。现实生活中的他又是怎样的状态呢？赶快翻开《爱格时尚》去了解这个大男孩吧！
青春爱情文学,再青春,辛夷坞/白马时光,17.70,百花洲文艺出版社,自营,★暖伤青春代言人辛夷坞 致青春 后再续 后青春时代的爱情 。每个女人都有两次青春，一次在婚姻之前，一次在婚姻之后。 ★《再青春》电影制片人黄斌（著名影星黄晓明经纪人）亲笔作序推荐，同名电影即将推出。 ★新增独家番外 《颠倒城池》。 青春是以飞蛾扑火的勇气奋不顾身，烈火烹油一般的绽放，也许你十几岁时曾错失或不曾有过青春狂澜，那么，现在就会可以再为爱青春一次。凭借《再青春》，辛大是想告诉我们：女人可以永远青春，只要你爱着，或者深深被爱着。 业内著名制片人、黄晓明经纪人黄斌先生领衔打造，预计将成为《致青春》后辛夷坞第二部跟大家见面的电影。
青春爱情文学,下一站天使学院,松小果,17.80,湖南少年儿童出版社,自营,艾可乐华丽血族之后，再掀华丽篇章——松小果带你领略天使学院庞大华丽的天使背景，米迦勒、加百列、拉斐尔，这些原本只出存在于欧洲神话中的古老名字一一出现，当天使称号的继承者们遭遇元气人类少女，原本就针锋相对的光明和暗影两大学部间又将产生怎样的变故？看天使继承者之间的明争暗斗，看人类少女如何化解天使纷争！
青春爱情文学,玫瑰之痕,林笛儿,14.80,湖南少年儿童出版社,自营,《玫瑰之痕》 林笛儿作品 玫瑰系列第三季 原来爱就是，哪怕你更换容貌，颠覆记忆 我的眼眸依旧会因你而明亮 我的心依旧会为你狂热跳动
青春爱情文学,"奥林匹斯蔷薇2:魔女的叹息(当当独家限量签名本,超人气梦幻制造家彭柳蓉专为小女生量身打造的梦幻、温暖又跌宕起伏的新少女小",彭柳蓉,12.40,２１世纪出版社,自营,"《意林小小姐》《男生女生》人气实力派作者,魔幻女巫彭柳蓉**梦幻力作!希腊神话璀璨梦幻,被人们传唱数千年.而如今,沉睡于命运深渊的奥林匹斯众神的转世在海城纷纷觉醒.13岁平凡少女夕染和当医生的妈妈相依为命,却遇到了令她命运大转折的大事件.一朵盛开在奥林匹斯之巅的动人蔷薇,将在友情、亲情和勇气的指引下,再次粉粹泰坦众神的邪恶阴谋!本系列小说每册均附赠28页小说彩色漫画,超华丽细腻萌系少女画风,带你进入《奥林匹斯蔷薇》如梦似幻的魔幻世界!"
青春爱情文学,2016年1月文艺风象·辣么好吃（总230期）,落落,12.60,长江文艺出版社,自营,大概是因为*近天气的缘故？越来越多的时候，我们会陷入一种离开心和不快都很远的状态中去。对时间不关注，对刺激不敏感，情感的接受变得迟钝，表达变得无趣起来——就像每天规规矩矩按照既定的配比，服药一般吃下清淡平静的蛋白质、蔬菜、淀粉和水一样。这样，口舌是不满足的，它们呼唤着辣味，一盆翻滚的红油底料，洒满了辣椒粉的烤肉，挤在碟子当中厚厚的芥末，大颗大颗的蒜瓣，被砍了一刀的洋葱……从眼睛开始被唤醒，到舌尖，到胃里，到一整天从内而外熊熊燃烧。希望这一整本关于辣的文字和图案，能给你带来一些被激活的感觉。
青春爱情文学,2015年10月文艺风象·第二届梦想成真大会（总221期）,落落,12.60,长江文艺出版社,自营,梦想*重要的作用，就是在人们找不到方向的时候，用它能穿越一切迷雾的光芒，在远处指引着我们，告诉他们*明媚和美好的去处。自己的梦想如此，别人的梦想也有着如此的能量。看着和自己生活在一起的人、那些一直被自己喜爱和关注的人和完全陌生的人，拼尽全力向着梦想冲击的时候，从心底源源不绝生出来的，是同样的欣喜和温暖，和同样强有力的勇气。在实现梦想这件事上，从来不曾缺乏榜样，而这榜样的数量也因为彼此的感染，而愈来愈多。
